fips,county_name,year,month,corn_production_bu,Albedo_inst,AvgSurfT_inst,CanopInt_inst,ECanop_tavg,ESoil_tavg,Evap_tavg,LWdown_f_tavg,Lwnet_tavg,PotEvap_tavg,Psurf_f_inst,Qair_f_inst,Qg_tavg,Qh_tavg,Qle_tavg,Qs_acc,Qsb_acc,Qsm_acc,Rainf_f_tavg,Rainf_tavg,RootMoist_inst,SWE_inst,SWdown_f_tavg,SnowDepth_inst,Snowf_tavg,SoilMoi0_10cm_inst,SoilMoi100_200cm_inst,SoilMoi10_40cm_inst,SoilMoi40_100cm_inst,SoilTMP0_10cm_inst,SoilTMP100_200cm_inst,SoilTMP10_40cm_inst,SoilTMP40_100cm_inst,Swnet_tavg,Tair_f_inst,Tveg_tavg,Wind_f_inst,corn_acres_planted,diesel_usd_gal,income_farmrelated_receipts_total_usd,govt_programs_federal_receipts_usd,income_farmrelated_receipts_per_operation_usd,dist_km_ethanol,prism_ppt_in,prism_tmin_degf,prism_tmean_degf,prism_tmax_degf,prism_tdmean_degf,prism_vpdmin_hpa,prism_vpdmax_hpa,year_trend,month_sin,month_cos,soil_moisture_avg,soil_moisture_gradient,temperature_avg,temperature_range,precipitation_evap_balance,precipitation_efficiency,yield_per_acre,fuel_cost_proxy,total_revenue_sources,revenue_per_bushel,ethanol_dist_Very Close,ethanol_dist_Close,ethanol_dist_Medium,ethanol_dist_Far
27001,Aitkin,2002,2,117613.0,1.9344499377230207,-1.0496286869814944,2.9136272654430035,-0.5910070495644821,-0.2888509093300079,-0.7011420270615182,-0.9531372514137326,0.8897060822103039,-1.1084211773968033,-0.5341656539336298,-0.6476314354001742,-1.4350511628204778,-0.31699817949077497,-0.6980869643027499,1.4511855812241283,-0.12045890543678316,1.7942125835105618,-0.5617517696863313,-0.8963195057127294,1.4819502557194855,3.3597113643022847,-1.1877943396426975,3.547418308179319,2.9368069997756256,1.285620060867281,-0.1811792228643547,0.1414269740797014,0.07867005673021878,-1.0066249955297144,-0.08873072116028805,-0.871421751733059,-0.6641185590986677,-1.1698488185777967,-1.010631607376043,-0.44801439719076963,-0.3372203680743664,-0.8087761674718197,0.2958304750800688,-0.7579421526789948,-1.1572469228836975,-0.6671872559737623,0.9662290114949673,-0.6518771331058021,-0.964497041420118,-0.9401709401709399,-0.9254143646408839,-0.7773527161438408,-0.7000000000000001,-0.8494795836669337,-0.75,0.26794919243112275,1.1547005383792517,0.1198642260932796,-0.3959453886864879,-0.7652428022634304,-0.09375000000000014,-0.6518729940287633,2.94680669920186,-1.6678440879911007,-0.8001615440295373,-0.8933387489845654,9.503694233962554,False,False,False,True
27001,Aitkin,2002,3,117613.0,3.1600811035250422,-1.2103510120192118,3.056225261462778,-0.5687188717650276,-0.36749212741584947,-0.6088740657897248,-1.0310225908361395,1.2704653387611264,-1.0478288453137454,-0.24997274630409452,-0.7146164013811162,-1.5716916796037392,-0.06161240598479402,-0.5919702330959739,4.902920004541497,-0.16528314206815276,4.877946179340082,-0.3704977277767086,-0.9025553989918704,1.5407680848240206,7.158667105129547,-0.49909274993372776,8.676395625051837,3.8964075705336128,1.5238497562353996,-0.1825556906063703,0.2877260950137078,0.07868366870327453,-1.103938169173646,-0.1924823016489071,-0.9144050939052205,-0.6895959534927227,-1.0067946439899145,-1.1607640315299386,-0.4480143677074539,-0.6086040222943663,-0.8087761674718197,0.37855648244779083,-0.7579421526789948,-1.1572469228836975,-0.6671872559737623,0.9662290114949673,-0.3037542662116041,-1.118343195266272,-1.0797720797720796,-1.0524861878453036,-1.0099464422341238,-0.6,-0.8422738190552442,-0.75,0.3660254037844387,0.5773502691896262,0.16305346935270912,-0.4387536767096919,-0.8501523163517175,0.09375000000000125,-0.3037486423808964,0.9019183710698337,-1.6678440879911007,-0.7997571598243445,-0.8933387489845654,9.503694233962554,False,False,False,True
27001,Aitkin,2002,4,117613.0,0.2581475977384487,-0.5116501452268151,1.039884326584788,-0.2480590844609447,0.3088435429414591,-0.4815389371739337,-0.4020337846469945,0.8681226991813379,-0.6961720763649377,-0.556522530062201,-0.309131740523511,1.346722703143074,0.6016586813281067,-0.4790759409275003,4.918700754197714,-0.17145906355574392,1.6220315262303495,0.0426358517073958,-0.037813135553786154,1.6989883872228162,0.7605330343788329,-0.5226212743726033,0.5301118671014848,0.7929160099799814,0.3413713108979585,-0.18099654636793946,0.5803980385597091,0.3407651101011147,-0.5381873433772573,-0.2711305359950079,-0.5878777751721164,-0.5256374142524267,-0.4602199998574943,-0.5104816930840721,-0.3973769481547325,-0.1487033269346586,-0.8087761674718197,0.46760823043268235,-0.7579421526789948,-1.1572469228836975,-0.6671872559737623,0.9662290114949673,-0.10580204778157,-0.5147928994082839,-0.5099715099715099,-0.511049723756906,-0.3856159143075746,-0.5555555555555556,-0.566052842273819,-0.75,0.26794919243112286,7.691850745534253e-16,0.28000620530988074,-0.23169657698436558,-0.47902915896782905,-0.15624999999999986,-0.1057965690142837,0.22471045501010956,-1.6678440879911007,-0.7993218539093638,-0.8933387489845654,9.503694233962554,False,False,False,True
27001,Aitkin,2002,5,117613.0,-0.2054194560821418,-0.1960808069976672,-0.555551920786173,0.07060236009685199,0.1282584575934228,0.004723322807937155,-0.28967838855525674,-0.614797742662499,0.01268736313659636,-0.5659760115361389,-0.2431171672841795,0.3692540854143419,0.866451616200947,0.006015529122172878,1.3833211919419939,-0.1608190222048239,0.07690938122479427,-0.10639083907746005,-0.02684869088764395,1.7409519507849682,0.029521622049092137,0.1991574190365004,0.016496642681359055,0.009261147896737137,-0.3525664095349239,0.04736448535717326,-0.05758427283484891,0.6576359946945277,-0.2391550468363015,-0.24878890194042982,-0.37526798960580143,-0.3955202139395407,0.17803665604221328,-0.20113569755373725,0.1490861035607467,-0.061923172979862086,-0.8087761674718197,0.551158370612648,-0.7579421526789948,-1.1572469228836975,-0.6671872559737623,0.9662290114949673,-0.3344709897610922,-0.2662721893491124,-0.2193732193732194,-0.17403314917127063,-0.23871461361897486,-0.06666666666666672,-0.10168134507606083,-0.75,0.0,-0.42264973081037366,0.3539875345548751,0.12387302898174302,-0.07386705822298285,1.0312500000000004,-0.33447371272346016,0.33714418671288193,-1.6678440879911007,-0.7989134411489094,-0.8933387489845654,9.503694233962554,False,False,False,True
27001,Aitkin,2002,6,117613.0,-0.0513402915279095,0.24934188684618236,0.17166197251516757,1.1602397525658468,-0.3822159055147094,0.5991977770386245,0.3346930938711203,0.11266258396996735,0.19129379730914728,-0.8263500195669387,0.4439901967411465,0.42607030364256193,-0.6783035783779399,0.6075210359686252,0.3278162948350767,0.016594762173048887,0.02379555986472159,1.3322447652613154,1.1524943289859972,1.4151306065158655,0.011675807786073156,0.21455240526849528,0.005390539472451657,0.0,-0.060992671276690245,0.21001864186392202,-0.08741006760866142,0.11322742697680545,0.17872447165800967,-0.2232640699204698,-0.12791403475570365,-0.14507895656433065,0.14987470538869632,0.33471918199612793,0.6290085313949215,-0.37941346321207675,-0.8087761674718197,0.6192926170630654,-0.7579421526789948,-1.1572469228836975,-0.6671872559737623,0.9662290114949673,0.6006825938566555,0.24852071005917153,0.25925925925925924,0.2679558011049724,0.34889058913542453,0.15555555555555545,0.24579663730984808,-0.75,-0.3660254037844386,-0.5773502691896251,0.15211421829972097,0.2405954875206945,0.4182331779021238,0.5937500000000012,0.6006792790753903,-0.23362878680688554,-1.6678440879911007,-0.7985803849072998,-0.8933387489845654,9.503694233962554,False,False,False,True
27001,Aitkin,2002,7,117613.0,-0.038957076605021644,0.3830175809906861,0.43981436576230976,1.148987747876992,-0.5179775150891663,0.6901174214491527,0.4287665747919291,-0.40782694859401936,0.14509364628068006,-0.5440730380547583,0.7605947454896017,0.2365513787851112,-0.6776608666414334,0.6990997502005225,-0.11553362362476845,0.6895146460021403,-0.0019817878916662864,1.3010861684880097,1.12698566034983,1.3779380758436737,-0.0007327786829947663,0.3970938239327114,-0.00041645630130769423,0.0,-0.06784178615367835,0.057087558315664,-0.06205876776647629,0.12344261552449448,0.3334388498268537,0.04185636036825299,0.04537659795145325,0.06549659421186889,0.28608896461338984,0.49574294697546967,0.7789745175737476,-1.0055532785157923,-0.8087761674718197,0.6876891852502357,-0.7579421526789948,-1.1572469228836975,-0.6671872559737623,0.9662290114949673,1.580204778156997,0.40236686390532544,0.40455840455840436,0.4060773480662984,0.5876052027543992,-0.3,0.28182546036829476,-0.75,-0.7320508075688772,-0.42264973081037377,0.10571881561727067,0.08440857928412113,0.569544558403366,0.5312500000000004,1.5802078702634683,-0.3925635947543997,-1.6678440879911007,-0.7982460463752667,-0.8933387489845654,9.503694233962554,False,False,False,True
27001,Aitkin,2002,8,117613.0,-0.11398217828708683,0.21637081865353888,0.39705202674944695,0.6289387578436813,-0.3712932992250433,0.39954894361371907,0.2658770849573292,-0.11628444960341071,-0.026793730801927554,-0.44995095689945125,0.4812580355259768,-0.13507151433986322,-0.5852022807611413,0.40464887664565885,0.062257077028438745,1.0170563198498264,-0.0019817878916662864,0.8226218152612622,0.7352803236340407,1.5559698232455867,-0.0007327786829947663,-0.02972183908129044,-0.00041645630130769423,0.0,-0.030407053704763782,0.021372652788683326,0.02081643349302596,0.29010131284143714,0.21133553365810268,0.5627938488160092,0.1598169624263264,0.27976736185273116,-0.022376241132990544,0.3253036759231957,0.5758367255926928,-0.622193191351514,-0.8087761674718197,0.7466908398132956,-0.7579421526789948,-1.1572469228836975,-0.6671872559737623,0.9662290114949673,0.5938566552901023,0.28994082840236696,0.2507122507122508,0.2154696132596684,0.4743687834736036,-0.36666666666666675,-0.18254603682946355,-0.75,-1.0,0.0,0.19511500030531573,0.04115122027422378,0.3913385137611649,-0.4375000000000014,0.5938559256907802,-0.22782433803709215,-1.6678440879911007,-0.7979576323934401,-0.8933387489845654,9.503694233962554,False,False,False,True
27001,Aitkin,2007,2,33500.0,2.659592167830724,-1.4980555636567507,2.1507951993162417,-0.5929238518995931,-0.434492045591314,-0.7040150381342315,-1.4157145687341557,0.4239971685531647,-1.1075151563617178,-0.43149697605877846,-0.807595694534277,-1.7381337673303001,-0.546616294031754,-0.6983775400076093,0.0211853887743997,-0.1459562323188441,0.8167472989566416,-0.5941986945624332,-0.9716978900967679,-0.012343017436076903,4.987062713413311,-1.1298670120433651,7.239809272925817,3.2245234186855964,1.0890714372723704,-1.3975941961191003,-0.7197855971864133,-0.769615096729752,-1.477877383739318,-0.2779081510445484,-1.3868186798839255,-1.124285108281915,-1.2218469368112026,-1.3984047454038797,-0.44801439719076963,-0.4019870188405061,-0.8087761674718197,0.8511415127754106,-0.7759601706970128,-1.1730720924390856,-0.6783538966109636,0.9662290114949673,-0.6552901023890786,-1.3994082840236683,-1.37037037037037,-1.3508287292817678,-1.2884468247895944,-0.7111111111111111,-0.9535628502802244,-0.3333333333333333,0.26794919243112275,1.1547005383792517,-0.9354955216636796,-1.6135727897277898,-1.0195282426996135,-0.3124999999999997,-0.6552859518572908,2.8379663543217055,-2.398050778404841,-0.797447052906872,-0.910804224207961,27.263811474827396,False,False,False,True
27001,Aitkin,2007,3,33500.0,2.066979973793762,-0.8847179752326672,2.883140964906317,-0.5045506410965738,-0.07099839928898097,-0.6251205598971041,-0.6098242135645147,1.9483807397204174,-1.0126588720523568,-0.33721161499915836,-0.5077653324417928,0.5465226583189715,-0.3268279383719953,-0.6200956103484281,3.4700881601454543,-0.17094694817970577,5.305921740239078,-0.1281377211403583,-0.3161627480324433,0.21024196310755006,4.724571312319814,-0.9646055508224682,5.0631326407323005,1.6096258428536772,1.2489146651615766,-1.3981004591915338,-0.013335140613199025,-0.7417508534821743,-0.8664290786681873,-0.4339821846014868,-0.815125051874135,-0.7446682170092203,-1.043120308094593,-0.8206977136433811,-0.4470185789187562,-0.3181129806498578,-0.8087761674718197,0.8283374815350567,-0.7759601706970128,-1.1730720924390856,-0.6783538966109636,0.9662290114949673,-0.22866894197952217,-0.7366863905325443,-0.7236467236467236,-0.7127071823204418,-0.5937260902830911,-0.6111111111111112,-0.6933546837469977,-0.3333333333333333,0.3660254037844387,0.5773502691896262,-0.7720828661438821,-1.6418661256178102,-0.6361143126297633,-0.09374999999999903,-0.22866252024814102,0.6478674115183302,-2.398050778404841,-0.7975585243817049,-0.910804224207961,27.263811474827396,False,False,False,True
27001,Aitkin,2007,4,33500.0,0.12961322735036584,-0.46797165633509585,-0.010937118570019529,-0.21187159534798017,0.5337125435620009,-0.33212913779151204,-0.5935620293629762,-0.6630631037827016,-0.38609268725265206,-0.507010132921546,-0.40808087364476214,0.20658301688135475,1.2374265648048375,-0.3267621168048492,0.5946419599458442,-0.16974199996136913,0.9912008932949398,-0.15176555888961693,-0.2702074596026271,0.6902427058803632,0.5142810652844253,0.06120509570347503,0.5092486399074574,1.2247320549784815,-0.12823872152574078,-1.3972333909022894,0.49156627154042765,-0.06902240423959083,-0.46535540894352906,-0.32900701484333517,-0.459733348030226,-0.4007157190445187,-0.0077890777498846875,-0.4996896185172571,-0.31266943526725804,-0.40732892930983017,-0.8087761674718197,0.790833806850678,-0.7759601706970128,-1.1730720924390856,-0.6783538966109636,0.9662290114949673,0.2252559726962458,-0.529585798816568,-0.47008547008546997,-0.41712707182320424,-0.5019127773527161,-0.2666666666666668,-0.33626901521216973,-0.3333333333333333,0.26794919243112286,7.691850745534253e-16,-0.41900842815703404,-1.401696943951026,-0.4219384143263769,1.0625000000000009,0.22526204858384782,-0.11081339559861252,-2.398050778404841,-0.797741851175317,-0.910804224207961,27.263811474827396,False,False,False,True
27001,Aitkin,2007,5,33500.0,-0.22729654919255207,0.02483187360205781,-0.34734961270066034,0.1471316673747791,0.2166294082541759,0.06122107478212213,0.07924643843218224,0.1683102872707132,0.1684159733401846,-0.4403759067595609,0.01937179334198465,0.4767202640692104,0.47590216844051914,0.06202047326194489,-0.32053062114525877,-0.08913548130070914,0.0018563180329250694,-0.30486093506678863,-0.18775815850173608,0.5692826908709274,0.0028384147785282653,-0.02119409362839246,0.0011777920466822937,0.0,-0.44546331433583697,-1.238961407510109,-0.3017173641817686,-0.008979843234840239,-0.0008717657730141911,-0.1868636680327499,-0.11295522807340079,-0.14107086678689448,0.012096926767293185,0.039457436095571584,0.17711565068950783,0.36951798543391184,-0.8087761674718197,0.7421105556320006,-0.7759601706970128,-1.1730720924390856,-0.6783538966109636,0.9662290114949673,0.0887372013651878,-0.04437869822485207,0.005698005698005575,0.055248618784530384,0.05508798775822485,-0.10000000000000009,0.014411529223378823,-0.3333333333333333,0.0,-0.42264973081037366,-0.5072477283565688,-1.1837068867192286,0.07457501570149912,1.2812499999999993,0.08873701904763245,-0.10037012518459908,-2.398050778404841,-0.7979800219011312,-0.910804224207961,27.263811474827396,False,False,False,True
